1.160336,-0.875687,-0.521167,0.087124,-0.588152,0.019122,-0.327326,0.121724,-0.012962,0.102846
-11.741914,1.404509,1.069179,-0.189652,-1.286493,-1.431561,0.754620,-0.133073,-1.454265,0.483069
1.143766,-0.855139,-0.504619,0.084001,-0.565335,0.018075,-0.308848,0.110210,-0.011620,0.091403
1.159731,-0.874987,-0.520643,0.087029,-0.587477,0.019097,-0.326885,0.121625,-0.012956,0.102842
1.188393,-0.911548,-0.550812,0.092793,-0.629998,0.020922,-0.363190,0.147654,-0.016214,0.130889
1.160288,-0.875652,-0.521157,0.087124,-0.588158,0.019125,-0.327374,0.121814,-0.012974,0.102962
1.143760,-0.855132,-0.504613,0.084000,-0.565327,0.018074,-0.308842,0.110206,-0.011620,0.091399
1.149532,-0.862246,-0.510312,0.085073,-0.573146,0.018429,-0.315098,0.113998,-0.012059,0.095120
1.177991,-0.898370,-0.539794,0.090716,-0.614718,0.020423,-0.350445,0.138771,-0.015036,0.121228
1.154164,-0.867985,-0.514929,0.085944,-0.579508,0.018721,-0.320237,0.117182,-0.012429,0.098275
1.155022,-0.869118,-0.515892,0.086130,-0.580897,0.018791,-0.321488,0.118138,-0.012546,0.099305
1.172793,-0.891293,-0.533853,0.089530,-0.605783,0.019947,-0.341900,0.131235,-0.014083,0.112500
-12.311149,1.541117,1.078996,-0.176565,-0.824483,-0.041981,0.102003,0.143243,-0.646853,0.089882
1.148956,-0.861536,-0.509742,0.084965,-0.572365,0.018394,-0.314472,0.113619,-0.012015,0.094748
1.157114,-0.871658,-0.517898,0.086505,-0.583614,0.018911,-0.323590,0.119306,-0.012678,0.100401
1.146995,-0.859115,-0.507800,0.084600,-0.569696,0.018272,-0.312329,0.112309,-0.011863,0.093458
1.143923,-0.855333,-0.504774,0.084030,-0.565547,0.018084,-0.309017,0.110311,-0.011632,0.091501
1.165436,-0.882052,-0.526324,0.088100,-0.595297,0.019454,-0.333186,0.125477,-0.013402,0.106620
1.204548,-0.932170,-0.567930,0.096074,-0.654198,0.022331,-0.384289,0.162992,-0.017962,0.146989
1.143850,-0.855243,-0.504703,0.084017,-0.565450,0.018080,-0.308940,0.110265,-0.011627,0.091457
1.152329,-0.865735,-0.513135,0.085607,-0.577057,0.018611,-0.318299,0.116039,-0.012298,0.097169
1.150811,-0.863828,-0.511581,0.085312,-0.574892,0.018509,-0.316502,0.114860,-0.012159,0.095971
1.174937,-0.894081,-0.536197,0.089982,-0.609133,0.020113,-0.344869,0.133477,-0.014356,0.114923
1.173987,-0.892986,-0.535375,0.089833,-0.608078,0.020073,-0.344181,0.133314,-0.014346,0.114897
1.143760,-0.855132,-0.504613,0.084000,-0.565327,0.018074,-0.308842,0.110206,-0.011620,0.091399
1.170286,-0.888266,-0.531477,0.089087,-0.602581,0.019808,-0.339466,0.129961,-0.013942,0.111353
1.148340,-0.860775,-0.509132,0.084850,-0.571525,0.018356,-0.313797,0.113204,-0.011967,0.094339
3.659931,6.697796,1.559498,5.518930,0.691878,-0.457810,-0.528173,-0.038002,-0.135963,0.058361
1.180544,-0.901125,-0.541937,0.091072,-0.617131,0.020490,-0.351523,0.137898,-0.014880,0.119454
1.163629,-0.879919,-0.524687,0.087799,-0.593138,0.019366,-0.331650,0.124846,-0.013339,0.106157
1.156395,-0.870788,-0.517213,0.086377,-0.582688,0.018870,-0.322879,0.118922,-0.012635,0.100048
1.209857,-0.939461,-0.574384,0.097353,-0.663869,0.022872,-0.394034,0.173426,-0.019369,0.160707
1.144986,-0.856644,-0.505825,0.084228,-0.566990,0.018150,-0.310173,0.111014,-0.011713,0.092192
-2.982724,-1.282568,-3.267495,0.393094,6.837183,0.315556,0.691925,0.847978,0.451953,0.801412
1.151644,-0.864868,-0.512424,0.085471,-0.576060,0.018563,-0.317460,0.115471,-0.012230,0.096585
1.143760,-0.855132,-0.504613,0.084000,-0.565327,0.018074,-0.308842,0.110206,-0.011620,0.091399
1.163845,-0.880115,-0.524790,0.087814,-0.593215,0.019362,-0.331569,0.124575,-0.013300,0.105776
-8.851494,0.743332,0.518516,-0.110401,-1.261383,-3.424775,1.671992,-0.680704,-1.533665,1.058745
1.149891,-0.862694,-0.510673,0.085141,-0.573647,0.018453,-0.315507,0.114258,-0.012089,0.095381
1.145487,-0.857262,-0.506320,0.084321,-0.567669,0.018181,-0.310717,0.111344,-0.011751,0.092517
0.174138,-1.799173,-3.372864,0.396916,6.008086,0.457729,0.289221,0.369908,-2.368750,-1.136245
1.220612,-0.955783,-0.581858,0.099567,-0.681628,0.023967,-0.413894,0.196648,-0.022554,0.192207
1.145314,-0.857044,-0.506142,0.084287,-0.567421,0.018169,-0.310511,0.111209,-0.011735,0.092379
1.164107,-0.880527,-0.525188,0.087896,-0.593851,0.019401,-0.332280,0.125365,-0.013404,0.106761
1.207362,-0.936069,-0.571412,0.096767,-0.659459,0.022631,-0.389713,0.169151,-0.018805,0.155321
1.174616,-0.893636,-0.535803,0.089904,-0.608549,0.020082,-0.344306,0.132995,-0.014296,0.114381
-11.741914,1.404509,1.069179,-0.189652,-1.286493,-1.431561,0.754620,-0.133073,-1.454265,0.483069
-7.732897,0.498649,0.318187,-0.077664,-1.241190,-3.961988,1.894913,-0.882998,-1.414709,1.092664
1.166054,-0.882969,-0.527173,0.088271,-0.596603,0.019528,-0.334529,0.126742,-0.013563,0.108085
1.148918,-0.861490,-0.509705,0.084958,-0.572314,0.018392,-0.314431,0.113593,-0.012012,0.094722
1.149296,-0.861956,-0.510079,0.085029,-0.572827,0.018415,-0.314841,0.113842,-0.012041,0.094967
1.218885,-0.950856,-0.583696,0.099121,-0.676848,0.023467,-0.404742,0.179740,-0.020070,0.166145
1.165414,-0.882071,-0.526373,0.088113,-0.595406,0.019463,-0.333360,0.125710,-0.013433,0.106912
2.739228,4.421393,0.980485,4.381272,0.412139,-0.438354,-1.430974,-0.627463,0.561903,-0.308779
1.143961,-0.855379,-0.504811,0.084037,-0.565598,0.018087,-0.309057,0.110335,-0.011635,0.091525
1.153531,-0.867302,-0.514455,0.085861,-0.578946,0.018705,-0.319974,0.117297,-0.012451,0.098520
1.147397,-0.859623,-0.508217,0.084679,-0.570279,0.018300,-0.312819,0.112637,-0.011902,0.093794
-12.083237,1.623781,1.168156,-0.134032,-0.748698,1.705937,-0.921710,0.040357,0.308389,-1.039400
1.143765,-0.855138,-0.504618,0.084001,-0.565334,0.018075,-0.308847,0.110209,-0.011620,0.091402
1.149473,-0.862181,-0.510264,0.085064,-0.573087,0.018427,-0.315062,0.113992,-0.012058,0.095121
-11.792865,1.619919,1.294490,-0.150019,-1.149738,1.645493,-0.955900,0.033776,-0.075601,-1.287770
1.144282,-0.855774,-0.505127,0.084097,-0.566032,0.018106,-0.309404,0.110545,-0.011659,0.091731
2.812632,4.664065,1.048647,4.578187,0.456848,-0.459086,-1.481884,-0.660435,0.587325,-0.326596
1.175542,-0.894817,-0.536779,0.090091,-0.609923,0.020148,-0.345480,0.133811,-0.014394,0.115229
1.169591,-0.887326,-0.530662,0.088928,-0.601387,0.019745,-0.338350,0.129040,-0.013828,0.110327
1.240046,-0.979976,-0.609561,0.104253,-0.715731,0.025677,-0.444451,0.224866,-0.026292,0.228391
-12.688771,1.446907,0.639531,-0.118893,0.343209,-0.039987,0.297387,0.317142,0.265717,0.694605
1.143760,-0.855132,-0.504613,0.084000,-0.565327,0.018074,-0.308842,0.110206,-0.011620,0.091399
1.143760,-0.855132,-0.504613,0.084000,-0.565327,0.018074,-0.308842,0.110206,-0.011620,0.091399
-12.685509,1.446238,0.638952,-0.118818,0.343536,-0.041568,0.298255,0.317156,0.265061,0.696557
1.265624,-1.013757,-0.638451,0.109877,-0.757762,0.027879,-0.483885,0.261599,-0.031112,0.274429
1.149817,-0.862612,-0.510614,0.085130,-0.573573,0.018450,-0.315463,0.114251,-0.012089,0.095383
2.344887,-4.521043,8.224915,-0.469501,2.166495,-0.026903,0.433871,-0.075212,0.007279,-0.054082
1.149780,-0.862551,-0.510554,0.085118,-0.573478,0.018444,-0.315360,0.114153,-0.012076,0.095270
1.164111,-0.880596,-0.525292,0.087920,-0.594047,0.019416,-0.332548,0.125667,-0.013443,0.107108
1.143760,-0.855132,-0.504613,0.084000,-0.565327,0.018074,-0.308842,0.110206,-0.011620,0.091399
1.186770,-0.909087,-0.548466,0.092327,-0.626396,0.020939,-0.359504,0.143618,-0.015570,0.125521
1.148176,-0.860578,-0.508977,0.084822,-0.571318,0.018347,-0.313641,0.113124,-0.011958,0.094267
1.143761,-0.855134,-0.504615,0.084000,-0.565329,0.018075,-0.308843,0.110207,-0.011620,0.091400
1.159446,-0.874632,-0.520354,0.086974,-0.587073,0.019077,-0.326541,0.121359,-0.012923,0.102539
1.177533,-0.897384,-0.538920,0.090502,-0.612966,0.020298,-0.348141,0.135778,-0.014633,0.117343
1.176358,-0.896161,-0.538118,0.090368,-0.612089,0.020284,-0.347948,0.136570,-0.014756,0.118650
1.145157,-0.856850,-0.505987,0.084258,-0.567208,0.018160,-0.310340,0.111106,-0.011724,0.092278
1.159987,-0.875223,-0.520770,0.087047,-0.587575,0.019093,-0.326799,0.121307,-0.012911,0.102390
1.143760,-0.855132,-0.504613,0.084000,-0.565327,0.018074,-0.308842,0.110206,-0.011620,0.091399
1.169593,-0.887297,-0.530613,0.088916,-0.601291,0.019737,-0.338206,0.128845,-0.013802,0.110081
1.150934,-0.864036,-0.511790,0.085355,-0.575229,0.018530,-0.316875,0.115231,-0.012206,0.096402
1.175030,-0.894347,-0.536527,0.090055,-0.609731,0.020157,-0.345667,0.134492,-0.014492,0.116207
1.156520,-0.870974,-0.517385,0.086412,-0.582953,0.018885,-0.323149,0.119167,-0.012665,0.100325
1.144156,-0.855619,-0.505003,0.084073,-0.565861,0.018099,-0.309267,0.110461,-0.011649,0.091649
1.150952,-0.864008,-0.511731,0.085340,-0.575103,0.018519,-0.316683,0.114985,-0.012174,0.096101
1.148907,-0.861481,-0.509701,0.084958,-0.572313,0.018392,-0.314439,0.113610,-0.012014,0.094744
1.143760,-0.855132,-0.504613,0.084000,-0.565327,0.018074,-0.308842,0.110206,-0.011620,0.091399
1.178154,-0.937128,-0.359961,0.076443,-0.533817,0.018088,-0.310009,0.116263,-0.012389,0.098381
1.179951,-0.900865,-0.542101,0.091139,-0.617824,0.020575,-0.353147,0.140795,-0.015283,0.123420
1.198771,-0.924820,-0.561870,0.094917,-0.645671,0.021921,-0.377010,0.157867,-0.017346,0.141591
1.144445,-0.855974,-0.505286,0.084127,-0.566249,0.018116,-0.309575,0.110646,-0.011670,0.091828
3.659931,6.697796,1.559498,5.518930,0.691878,-0.457810,-0.528173,-0.038002,-0.135963,0.058361
1.143760,-0.855132,-0.504613,0.084000,-0.565327,0.018074,-0.308842,0.110206,-0.011620,0.091399
1.143760,-0.855132,-0.504613,0.084000,-0.565327,0.018074,-0.308842,0.110206,-0.011620,0.091399
1.232276,-0.969690,-0.600749,0.102537,-0.702895,0.025003,-0.432384,0.213639,-0.024821,0.214361
1.186952,-0.909492,-0.548999,0.092436,-0.627266,0.021000,-0.360610,0.145001,-0.015755,0.127279
1.234273,-0.972273,-0.602767,0.102928,-0.705761,0.025127,-0.434533,0.213121,-0.024615,0.210977
1.186480,-0.908875,-0.548478,0.092335,-0.626516,0.020961,-0.359929,0.144446,-0.015686,0.126652
1.146044,-0.857945,-0.506866,0.084424,-0.568416,0.018215,-0.311310,0.111699,-0.011792,0.092862
1.152018,-0.865316,-0.512774,0.085536,-0.576531,0.018584,-0.317815,0.115659,-0.012251,0.096756
1.163231,-0.879307,-0.524104,0.087681,-0.592227,0.019312,-0.330681,0.123892,-0.013217,0.105037
1.153232,-0.866856,-0.514039,0.085778,-0.578304,0.018668,-0.319312,0.116675,-0.012372,0.097802
1.143854,-0.855247,-0.504705,0.084017,-0.565453,0.018080,-0.308942,0.110266,-0.011627,0.091458
-12.609328,1.650986,1.287730,-0.205819,-1.258300,-0.039930,0.038734,0.073359,-1.048921,-0.175306
1.150520,-0.863496,-0.511335,0.085267,-0.574577,0.018497,-0.316296,0.114797,-0.012153,0.095937
1.143760,-0.855132,-0.504613,0.084000,-0.565327,0.018074,-0.308842,0.110206,-0.011620,0.091399
1.143760,-0.855132,-0.504613,0.084000,-0.565327,0.018074,-0.308842,0.110206,-0.011620,0.091399
1.166696,-0.883682,-0.527687,0.088363,-0.597237,0.019549,-0.334884,0.126722,-0.013553,0.107947
-11.792865,1.619919,1.294490,-0.150019,-1.149738,1.645493,-0.955900,0.033776,-0.075601,-1.287770
1.244570,-0.985783,-0.613411,0.105056,-0.721670,0.025943,-0.449107,0.225811,-0.026251,0.226341
1.168911,-0.886414,-0.529876,0.088775,-0.600242,0.019686,-0.337291,0.128181,-0.013722,0.109378
1.154589,-0.868521,-0.515368,0.086027,-0.580121,0.018750,-0.320753,0.117529,-0.012470,0.098633
1.149711,-0.862478,-0.510506,0.085110,-0.573423,0.018443,-0.315339,0.114172,-0.012079,0.095302
1.168182,-0.885526,-0.529173,0.088643,-0.599288,0.019644,-0.336548,0.127764,-0.013674,0.108984
1.192922,-0.917415,-0.555789,0.093758,-0.637141,0.021513,-0.369781,0.152827,-0.016741,0.136291
1.163808,-0.880053,-0.524727,0.087801,-0.593112,0.019355,-0.331452,0.124447,-0.013284,0.105621
1.169134,-0.886975,-0.530544,0.088922,-0.601427,0.019770,-0.338826,0.130054,-0.013969,0.111711
2.323114,-4.460053,8.093160,-0.461616,2.129347,-0.026482,0.427315,-0.077660,0.007748,-0.059986
2.140752,-3.904789,6.774667,-0.378158,1.718001,-0.019778,0.316765,-0.052036,0.005257,-0.042131
1.151034,-0.864097,-0.511793,0.085351,-0.575179,0.018522,-0.316722,0.114981,-0.012172,0.096084
1.229238,-0.966239,-0.595044,0.101697,-0.696955,0.024711,-0.427148,0.207659,-0.023952,0.205132
-5.615427,-0.007122,-0.172014,0.004538,-0.966139,-4.945120,2.315663,-1.210169,-0.702638,0.909009
1.148372,-0.860823,-0.509176,0.084859,-0.571594,0.018359,-0.313866,0.113266,-0.011974,0.094408
1.143769,-0.855144,-0.504623,0.084002,-0.565340,0.018075,-0.308852,0.110212,-0.011620,0.091405
1.144334,-0.855852,-0.505200,0.084112,-0.566145,0.018113,-0.309525,0.110669,-0.011675,0.091881
1.161224,-0.876873,-0.522185,0.087323,-0.589630,0.019198,-0.328682,0.122801,-0.013094,0.104026
1.148964,-0.861546,-0.509750,0.084967,-0.572375,0.018394,-0.314480,0.113623,-0.012015,0.094751
1.240095,-0.980093,-0.608157,0.104091,-0.714571,0.025592,-0.442845,0.220730,-0.025610,0.220455
1.143760,-0.855132,-0.504613,0.084000,-0.565327,0.018074,-0.308842,0.110206,-0.011620,0.091399
2.338907,-4.505894,8.195799,-0.467880,2.159307,-0.026861,0.433322,-0.076006,0.007389,-0.055160
1.174448,-0.893538,-0.535809,0.089913,-0.608662,0.020099,-0.344629,0.133579,-0.014377,0.115165
1.145554,-0.857339,-0.506378,0.084332,-0.567745,0.018184,-0.310769,0.111364,-0.011753,0.092531
1.152645,-0.866121,-0.513442,0.085664,-0.577475,0.018629,-0.318626,0.116227,-0.012319,0.097347
1.155425,-0.869630,-0.516314,0.086211,-0.581489,0.018819,-0.321991,0.118488,-0.012587,0.099671
2.808886,4.649168,1.044645,4.570220,0.454048,-0.458784,-1.480782,-0.659396,0.586411,-0.325816
1.173086,-0.891796,-0.534365,0.089637,-0.606619,0.019999,-0.342858,0.132270,-0.014217,0.113750
2.279177,-4.313010,7.712797,-0.436490,2.001616,-0.024006,0.385689,-0.060997,0.005764,-0.041895
1.150957,-0.864031,-0.511762,0.085347,-0.575161,0.018524,-0.316761,0.115078,-0.012186,0.096214
1.163382,-0.879543,-0.524331,0.087727,-0.592582,0.019333,-0.331057,0.124252,-0.013262,0.105451
1.149209,-0.861867,-0.510021,0.085019,-0.572764,0.018414,-0.314824,0.113875,-0.012046,0.095019
1.145391,-0.857139,-0.506218,0.084302,-0.567525,0.018174,-0.310593,0.111259,-0.011741,0.092428
1.221855,-0.955960,-0.588951,0.100241,-0.685717,0.024090,-0.415988,0.196596,-0.022479,0.190901
1.154203,-0.868072,-0.515027,0.085965,-0.579677,0.018732,-0.320446,0.117414,-0.012459,0.098553
1.148918,-0.861490,-0.509705,0.084958,-0.572314,0.018392,-0.314431,0.113593,-0.012012,0.094722
1.151687,-0.864923,-0.512470,0.085480,-0.576127,0.018567,-0.317519,0.115518,-0.012236,0.096636
1.147778,-0.860082,-0.508576,0.084746,-0.570763,0.018321,-0.313187,0.112834,-0.011924,0.093976
1.253597,-0.998747,-0.626356,0.107599,-0.741167,0.027148,-0.471087,0.258711,-0.031190,0.279980
1.169619,-0.887340,-0.530658,0.088926,-0.601364,0.019742,-0.338295,0.128954,-0.013816,0.110220
1.150199,-0.863073,-0.510976,0.085198,-0.574062,0.018471,-0.315837,0.114456,-0.012112,0.095573
2.111626,-3.801885,6.499229,-0.359738,1.623697,-0.017925,0.285664,-0.042059,0.004244,-0.034808
1.149326,-0.862012,-0.510138,0.085041,-0.572926,0.018421,-0.314956,0.113960,-0.012056,0.095104
1.169894,-0.887640,-0.530868,0.088962,-0.601616,0.019750,-0.338415,0.128899,-0.013806,0.110099
1.148405,-0.860856,-0.509196,0.084863,-0.571614,0.018360,-0.313868,0.113248,-0.011972,0.094382
-12.445066,1.618820,1.258269,-0.201255,-1.228197,-0.044547,0.042592,0.083981,-1.019225,-0.137467
1.170257,-0.888141,-0.531310,0.089049,-0.602270,0.019785,-0.339043,0.129437,-0.013873,0.110706
1.182577,-0.904243,-0.544923,0.091683,-0.621854,0.020778,-0.356765,0.143915,-0.015687,0.127221
1.143760,-0.855132,-0.504613,0.084000,-0.565327,0.018074,-0.308842,0.110206,-0.011620,0.091399
1.155502,-0.869747,-0.516424,0.086233,-0.581660,0.018830,-0.322176,0.118682,-0.012613,0.099907
1.160129,-0.875411,-0.520931,0.087078,-0.587807,0.019104,-0.327009,0.121469,-0.012931,0.102565
1.254109,-0.999439,-0.626960,0.107718,-0.742061,0.027197,-0.471963,0.259620,-0.031313,0.281196
1.143760,-0.855132,-0.504613,0.084000,-0.565327,0.018074,-0.308842,0.110206,-0.011620,0.091399
1.154963,-0.868981,-0.515734,0.086096,-0.580622,0.018772,-0.321149,0.117761,-0.012497,0.098856
1.179020,-0.937268,-0.365016,0.076932,-0.536826,0.018189,-0.311775,0.117062,-0.012468,0.098892
1.189998,-0.913543,-0.552478,0.093114,-0.632335,0.021264,-0.365342,0.149096,-0.016273,0.132029
1.155582,-0.869767,-0.516381,0.086219,-0.581531,0.018816,-0.321919,0.118290,-0.012560,0.099403
1.170006,-0.887817,-0.531039,0.088997,-0.601886,0.019766,-0.338707,0.129191,-0.013843,0.110443
1.144870,-0.856498,-0.505706,0.084206,-0.566824,0.018142,-0.310036,0.110925,-0.011703,0.092102
1.143944,-0.855359,-0.504794,0.084034,-0.565575,0.018086,-0.309039,0.110324,-0.011633,0.091514
1.151297,-0.864439,-0.512079,0.085406,-0.575586,0.018542,-0.317078,0.115238,-0.012203,0.096354
1.150207,-0.863114,-0.511033,0.085211,-0.574169,0.018479,-0.315983,0.114634,-0.012135,0.095792
1.943006,-3.260016,5.139512,-0.271055,1.176553,-0.009508,0.144400,0.018607,-0.003389,0.039479
2.338907,-4.505894,8.195799,-0.467880,2.159307,-0.026861,0.433322,-0.076006,0.007389,-0.055160
2.236619,-4.194786,7.460805,-0.421557,1.931901,-0.023298,0.374945,-0.068482,0.007093,-0.058128
1.146386,-0.858416,-0.507281,0.084506,-0.569036,0.018248,-0.311921,0.112301,-0.011872,0.093621
1.180490,-0.902687,-0.544534,0.091699,-0.622470,0.020955,-0.360200,0.153291,-0.017121,0.142671
1.164674,-0.881706,-0.526536,0.088191,-0.596233,0.019577,-0.335534,0.130557,-0.014155,0.114518
1.144146,-0.855608,-0.504994,0.084072,-0.565850,0.018098,-0.309259,0.110458,-0.011649,0.091646
-12.862970,1.638870,1.142034,-0.187268,-0.828217,-0.042299,0.120652,0.155269,-0.675445,0.106348
1.143760,-0.855132,-0.504613,0.084000,-0.565327,0.018074,-0.308842,0.110206,-0.011620,0.091399
1.150164,-0.863049,-0.510971,0.085198,-0.574071,0.018474,-0.315879,0.114527,-0.012121,0.095664
-4.893348,-0.813781,-2.728646,0.327457,6.165225,0.219541,0.743459,0.901624,1.365617,1.404480
1.143760,-0.855132,-0.504613,0.084000,-0.565327,0.018074,-0.308842,0.110206,-0.011620,0.091399
-12.609328,1.650986,1.287730,-0.205819,-1.258300,-0.039930,0.038734,0.073359,-1.048921,-0.175306
1.143785,-0.855163,-0.504638,0.084005,-0.565361,0.018076,-0.308869,0.110222,-0.011622,0.091415
1.157510,-0.873070,-0.519789,0.086939,-0.587208,0.019199,-0.328943,0.128429,-0.014016,0.114441
2.207557,-4.108916,7.262577,-0.409188,1.871569,-0.022371,0.359742,-0.065348,0.006787,-0.055839
1.143966,-0.855385,-0.504816,0.084038,-0.565605,0.018087,-0.309063,0.110339,-0.011635,0.091529
1.147672,-0.859966,-0.508494,0.084731,-0.570662,0.018318,-0.313131,0.112835,-0.011925,0.093992
-11.681851,1.328589,0.869831,-0.160759,-0.825281,-1.477618,0.851339,-0.043633,-0.985857,0.731987
1.177207,-0.896887,-0.538449,0.090406,-0.612231,0.020255,-0.347359,0.135001,-0.014533,0.116424
-11.792865,1.619919,1.294490,-0.150019,-1.149738,1.645493,-0.955900,0.033776,-0.075601,-1.287770
1.143760,-0.855132,-0.504613,0.084000,-0.565327,0.018074,-0.308842,0.110206,-0.011620,0.091399
1.165542,-0.882247,-0.526527,0.088143,-0.595632,0.019475,-0.333574,0.125890,-0.013455,0.107112
2.579247,2.864518,-0.175216,-4.292995,0.387226,-0.109662,-0.752018,-1.342783,-0.081118,-0.021841
1.148440,-0.860919,-0.509262,0.084876,-0.571722,0.018366,-0.313991,0.113375,-0.011988,0.094531
1.158754,-0.873689,-0.519532,0.086813,-0.585865,0.019014,-0.325409,0.120435,-0.012809,0.101522
1.143760,-0.855132,-0.504613,0.084000,-0.565327,0.018074,-0.308842,0.110206,-0.011620,0.091399
-5.615427,-0.007122,-0.172014,0.004538,-0.966139,-4.945120,2.315663,-1.210169,-0.702638,0.909009
1.255751,-1.000956,-0.627691,0.107801,-0.742345,0.027101,-0.469997,0.249912,-0.029619,0.260516
1.286916,-1.253107,0.357454,0.032067,-0.318775,0.014908,-0.258141,0.106833,-0.011496,0.091816
1.145422,-0.857176,-0.506247,0.084307,-0.567564,0.018176,-0.310623,0.111275,-0.011743,0.092443
1.170195,-0.888061,-0.531243,0.089037,-0.602175,0.019780,-0.338960,0.129378,-0.013866,0.110644
-12.551215,1.641181,1.281616,-0.205328,-1.255361,-0.038129,0.039185,0.086148,-1.062041,-0.157404
2.181637,-4.023583,7.040986,-0.394425,1.795855,-0.020770,0.332495,-0.047933,0.004354,-0.029924
-12.922341,1.648561,1.147320,-0.187644,-0.829019,-0.044353,0.120571,0.142089,-0.659962,0.088971
-11.792865,1.619919,1.294490,-0.150019,-1.149738,1.645493,-0.955900,0.033776,-0.075601,-1.287770
1.147382,-0.859607,-0.508205,0.084677,-0.570265,0.018300,-0.312810,0.112635,-0.011901,0.093793
1.143927,-0.855338,-0.504778,0.084031,-0.565553,0.018085,-0.309023,0.110316,-0.011632,0.091507
2.323114,-4.460053,8.093160,-0.461616,2.129347,-0.026482,0.427315,-0.077660,0.007748,-0.059986
1.151408,-0.864565,-0.512172,0.085423,-0.575705,0.018546,-0.317155,0.115258,-0.012205,0.096363
1.143899,-0.855303,-0.504750,0.084026,-0.565514,0.018083,-0.308990,0.110295,-0.011630,0.091486
1.233384,-0.971890,-0.603206,0.103071,-0.707190,0.025316,-0.438145,0.222656,-0.026121,0.227758
